customer_id,date,consumption,billing_amount,customer_type,meter_type,location,fraud_class
C10334,2018-12-27,13.762444969729094,25.64366745459364,Residential,Analog,Irbid_West,0
C10176,2018-05-01,98.7510582991286,153.1265874486929,Commercial,Digital,Irbid_West,0
C10275,2018-04-01,56.921461107074194,90.38219166061128,Commercial,Digital,Irbid_South,0
C10148,2019-08-24,369.90688198258056,559.8603229738708,Industrial,Analog,Irbid_West,0
C10494,2019-10-23,19.650997247832535,34.4764958717488,Residential,Digital,Center,0
C10379,2018-05-31,23.612598349456757,40.418897524185134,Residential,Analog,Center,0
C10423,2020-08-18,100.04741565517081,155.0711234827562,Commercial,Analog,Center,0
C10226,2021-08-13,68.65276738841385,107.97915108262077,Commercial,Smart,Irbid_South,0
C10187,2020-09-17,,51.19144585550836,Residential,Analog,Irbid_South,0
C10048,2022-02-09,45.48413501408708,73.22620252113062,Commercial,Digital,Irbid_North,1
C10118,2018-10-28,30.36592621303897,50.548889319558455,Residential,Analog,Center,0
C10132,2021-02-14,17.341964126957922,31.012946190436885,Residential,Analog,Irbid_North,0
C10212,2021-06-14,29.705845995797084,49.55876899369562,Residential,Digital,Irbid_East,0
C10245,2022-06-09,42.51152249567166,68.76728374350749,Residential,Digital,Irbid_East,0
C10247,2020-09-17,16.28104120191303,29.421561802869547,Residential,Analog,Irbid_North,0
C10379,2018-01-01,13.519542171285595,25.279313256928393,Residential,Analog,Center,0
C10355,2019-11-22,21.523037650440866,37.2845564756613,Residential,Analog,Irbid_West,0
C10049,2020-01-21,21.728835819573987,37.59325372936098,Residential,Analog,Irbid_West,0
C10196,2019-05-26,307.1032219492283,465.6548329238425,Industrial,Analog,Irbid_North,0
C10046,2018-03-02,12.994464380164374,24.49169657024656,Residential,Analog,Irbid_South,0
C10239,2021-07-14,22.722579018533136,39.0838685277997,Residential,Analog,Irbid_East,0
C10407,2019-07-25,38.06185880433779,62.09278820650668,Residential,Analog,Irbid_South,0
C10407,2021-11-11,19.80298255910772,34.70447383866158,Residential,Analog,Irbid_South,0
C10040,2018-11-27,7.181115387531017,15.771673081296527,Residential,Analog,Center,0
C10211,2019-05-26,48.260757058353406,77.3911355875301,Residential,Analog,Irbid_South,0
C10199,2020-07-19,44.32102469289566,71.4815370393435,Residential,Analog,Irbid_West,0
C10259,2021-12-11,12.618698396701642,23.928047595052462,Residential,Analog,Irbid_North,1
C10490,2022-08-08,14.449729644545172,26.67459446681776,Residential,Smart,Center,0
C10207,2018-05-01,30.20163331011287,50.30244996516931,Residential,Smart,Irbid_East,0
C10030,2018-11-27,49.4710960021031,79.20664400315465,Commercial,Analog,Irbid_North,0
C10039,2019-07-25,25.571917128639587,43.35787569295938,Residential,Smart,Irbid_South,0
C10461,2018-04-01,31.93168664308789,52.897529964631836,Residential,Smart,Irbid_South,0
C10097,2019-03-27,15.132280296476393,27.69842044471459,Residential,Analog,Center,0
C10106,2022-06-09,37.37315136539979,61.05972704809969,Residential,Digital,Irbid_East,0
C10397,2019-06-25,17.06877357272579,30.603160359088683,Residential,Analog,Irbid_East,0
C10370,2019-06-25,23.030077589113052,39.54511638366958,Residential,Digital,Irbid_West,0
C10284,2022-03-11,27.798536114115045,46.697804171172564,Residential,Smart,Irbid_South,0
C10119,2019-10-23,94.5240803935641,146.78612059034617,Commercial,Analog,Irbid_South,0
C10123,2019-09-23,23.148849083983624,39.72327362597544,Residential,Analog,Irbid_West,0
C10285,2022-04-10,46.840052799785845,75.26007919967877,Commercial,Analog,Irbid_West,0
C10414,2019-04-26,178.10645365151362,31.715968047727046,Residential,Smart,Irbid_South,0
C10028,2019-08-24,344.76732082308325,522.1509812346249,Industrial,Analog,Irbid_East,0
C10229,2021-08-13,43.169630898045796,69.7544463470687,Residential,Analog,Irbid_North,0
C10209,2018-11-27,144.40366648763143,221.60549973144714,Industrial,Analog,Irbid_East,0
C10265,2020-02-20,60.203471685412474,95.30520752811871,Commercial,Digital,Irbid_North,0
C10042,2020-08-18,20.590189000483967,35.88528350072595,Residential,Analog,Irbid_East,0
C10178,2022-02-09,12.45917185131201,23.688757776968018,Residential,Smart,Center,0
C10089,2021-01-15,20.85228582855817,36.27842874283726,Residential,Analog,Irbid_North,0
C10129,2018-03-02,12.703815468675522,24.055723203013283,Residential,Smart,Irbid_East,0
C10260,2021-08-13,29.486993423502206,49.230490135253305,Residential,Digital,Irbid_North,0
C10482,2022-06-09,51.24079936377956,81.86119904566934,Commercial,Analog,Irbid_South,0
C10421,2021-08-13,108.61358861174504,167.92038291761756,Commercial,Analog,Center,0
C10462,2022-03-11,22.728158467451372,39.092237701177055,Residential,Analog,Center,0
C10314,2020-09-17,55.4228038470636,88.1342057705954,Commercial,Analog,Irbid_South,0
C10256,2020-11-16,19.10897829464799,33.66346744197199,Residential,Analog,Irbid_South,0
C10183,2021-01-15,8.32270513612308,17.48405770418462,Residential,Analog,Center,0
C10451,2019-07-25,17.64435941354676,31.46653912032014,Residential,Smart,Irbid_South,0
C10218,2019-03-27,223.624234674594,340.436352011891,Industrial,Smart,Irbid_South,0
C10176,2018-12-27,64.18095568768265,101.27143353152398,Commercial,Digital,Irbid_West,0
C10464,2021-12-11,23.578093003703884,40.367139505555826,Residential,Digital,Irbid_West,0
C10418,2021-07-14,51.962513951906956,82.94377092786044,Commercial,Analog,Irbid_North,0
C10455,2022-08-08,25.52585438473581,43.28878157710371,Residential,Digital,Irbid_East,0
C10135,2022-11-06,23.00112488835033,39.50168733252549,Residential,Digital,Irbid_North,0
C10324,2022-01-10,6.822268298570817,15.233402447856225,Residential,Analog,Irbid_North,0
C10084,2022-04-10,35.73661994993783,58.60492992490675,Commercial,Analog,Irbid_West,0
C10265,2021-02-14,45.85364275427386,73.78046413141078,Commercial,Digital,Irbid_North,0
C10052,2022-02-09,16.865880513916384,30.298820770874578,Residential,Analog,Irbid_East,0
C10315,2018-03-02,14.756404323249313,27.13460648487397,Residential,Analog,Irbid_North,0
C10287,2020-08-18,30.439435391793392,50.659153087690086,Residential,Smart,Irbid_East,0
C10399,2018-06-30,27.13415848850525,45.701237732757875,Residential,Analog,Irbid_North,0
C10374,2019-05-26,14.464927758117717,26.697391637176576,Residential,Analog,Irbid_West,0
C10201,2022-04-10,54.20728192207915,86.31092288311872,Commercial,Analog,Irbid_North,0
C10448,2020-06-19,386.56843242444285,584.8526486366643,Industrial,Analog,Irbid_South,0
C10119,2019-08-24,126.80415335548756,195.20623003323135,Commercial,Analog,Irbid_South,0
C10368,2020-01-21,16.39287486910692,29.58931230366038,Residential,Digital,Irbid_North,0
C10370,2021-08-13,24.792895869808206,42.18934380471231,Residential,Digital,Irbid_West,0
C10369,2022-06-09,34.855150853879735,57.2827262808196,Residential,Digital,Irbid_West,0
C10443,2020-08-18,18.968450940059718,33.45267641008958,Residential,Analog,Irbid_East,0
C10254,2019-09-23,282.0193450269317,428.0290175403976,Industrial,Analog,Irbid_South,0
C10362,2021-05-15,88.06366196308468,137.09549294462704,Commercial,Analog,Irbid_North,0
C10037,2022-02-09,11.440124580813492,22.16018687122024,Residential,Digital,Irbid_West,0
C10461,2020-07-19,35.540292822505634,58.31043923375845,Residential,Smart,Irbid_South,0
C10389,2022-09-07,2.3372901388524356,8.505935208278654,Residential,Analog,Irbid_North,1
C10438,2021-06-14,30.66337109271842,50.99505663907763,Residential,Digital,Irbid_East,0
C10492,2018-08-29,29.033090625197858,48.549635937796786,Residential,Digital,Irbid_West,0
C10277,2020-08-18,30.9674423262826,51.451163489423905,Residential,Smart,Irbid_North,0
C10005,2018-11-27,8.516363103065359,17.77454465459804,Residential,Digital,Irbid_East,0
C10146,2018-10-28,15.587580566228088,28.381370849342133,Residential,Digital,Irbid_South,0
C10011,2019-06-25,38.816881813701386,63.22532272055208,Residential,Digital,Center,0
C10403,2018-07-30,38.31474680722991,62.472120210844864,Residential,Digital,Irbid_North,0
C10346,2022-11-06,9.460468763434179,19.190703145151268,Residential,Digital,Irbid_West,0
C10131,2021-04-15,87.36437282673648,136.04655924010473,Commercial,Analog,Irbid_West,0
C10340,2020-03-21,28.34230332983529,47.513454994752934,Residential,Analog,Irbid_South,0
C10287,2020-11-16,20.855830461691717,36.28374569253758,Residential,Smart,Irbid_East,0
C10369,2021-03-16,21.83558580654844,37.75337870982266,Residential,Digital,Irbid_West,0
C10489,2021-12-11,20.6221145878364,35.9331718817546,Residential,Digital,Center,0
C10315,2019-10-23,25.6124210146306,43.4186315219459,Residential,Analog,Irbid_North,0
C10115,2022-11-06,191.6169859378222,33.74254789067333,Residential,Smart,Center,1
C10405,2022-03-11,45.666260737577424,73.49939110636613,Commercial,Analog,Center,0
C10305,2019-12-22,23.1520770756897,39.72811561353455,Residential,Analog,Irbid_South,0
C10491,2022-01-10,0.0,5.0,Residential,Analog,Irbid_South,1
C10295,2020-04-20,61.99467337636544,97.99201006454817,Commercial,Analog,Center,0
C10307,2018-03-02,9.601594733782724,19.402392100674085,Residential,Analog,Irbid_North,0
C10241,2021-02-14,18.205102120221916,32.30765318033288,Residential,Digital,Irbid_North,0
C10091,2018-04-01,34.076455754864305,56.11468363229646,Residential,Analog,Irbid_East,0
C10164,2018-11-27,8.44024046960466,17.66036070440699,Residential,Analog,Irbid_East,0
C10025,2020-10-17,29.972796929836743,49.95919539475511,Residential,Smart,Irbid_East,0
C10329,2018-09-28,41.66862447246354,67.50293670869532,Residential,Digital,Irbid_West,0
C10148,2019-02-25,187.12761694254442,285.69142541381666,Industrial,Analog,Irbid_West,0
C10137,2021-07-14,100.58280231317752,155.8742034697663,Commercial,Analog,Irbid_East,0
C10230,2018-08-29,34.4780084575148,56.7170126862722,Residential,Analog,Irbid_South,1
C10362,2019-02-25,62.287421301506704,98.43113195226006,Commercial,Analog,Irbid_North,0
C10296,2019-11-22,25.242583438630334,42.8638751579455,Residential,Analog,Irbid_South,0
C10029,2020-09-17,20.53977215792248,35.80965823688372,Residential,Analog,Irbid_East,0
C10126,2021-09-12,66.47055884620728,5.823182790323805,Commercial,Analog,Irbid_West,1
C10067,2020-11-16,16.21299151394478,29.31948727091717,Residential,Analog,Center,0
C10008,2021-09-12,29.115538655158417,48.673307982737626,Residential,Smart,Irbid_North,0
C10464,2021-03-16,26.191810620499584,44.28771593074938,Residential,Digital,Irbid_West,0
C10328,2020-02-20,17.829619152482028,31.744428728723044,Residential,Analog,Irbid_East,1
C10208,2018-08-29,,43.21407194480487,Residential,Analog,Center,0
C10012,2021-12-11,19.35405293148899,34.03107939723348,Residential,Analog,Irbid_West,0
C10223,2022-03-11,19.196306726635388,33.794460089953084,Residential,Analog,Irbid_West,0
C10247,2018-08-29,17.887988802151874,31.83198320322781,Residential,Analog,Irbid_North,0
C10251,2019-01-26,22.717163420532934,39.075745130799405,Residential,Digital,Irbid_North,0
C10431,2019-03-27,19.4093239200674,34.1139858801011,Residential,Analog,Irbid_East,0
C10429,2018-11-27,22.07658245554054,38.114873683310805,Residential,Digital,Irbid_East,0
C10021,2022-08-08,51.971243866962496,82.95686580044375,Commercial,Digital,Irbid_North,0
C10289,2020-11-16,,31.25311751684258,Residential,Analog,Irbid_South,0
C10079,2020-12-16,24.85165636658149,42.277484549872234,Residential,Analog,Irbid_East,0
C10229,2021-03-16,21.81806519708356,37.72709779562534,Residential,Analog,Irbid_North,0
C10112,2021-03-16,17.381339915718595,31.07200987357789,Residential,Digital,Irbid_South,1
C10154,2022-05-10,60.77356462169544,96.16034693254316,Commercial,Digital,Irbid_East,0
C10265,2022-06-09,114.150757365411,176.2261360481165,Commercial,Digital,Irbid_North,0
C10492,2018-04-01,26.885273241987054,45.32790986298058,Residential,Digital,Irbid_West,0
C10386,2020-11-16,12.543635691725466,23.815453537588198,Residential,Analog,Irbid_South,0
C10181,2022-05-10,84.4268461313695,131.64026919705424,Commercial,Analog,Irbid_East,0
C10446,2022-06-09,1.9630989568195567,7.944648435229335,Residential,Digital,Center,1
C10043,2020-10-17,31.409667337268885,52.11450100590333,Residential,Digital,Irbid_South,0
C10476,2018-11-27,18.93526969676479,33.40290454514719,Residential,Analog,Irbid_South,0
C10203,2019-09-23,29.770201953790554,49.655302930685835,Residential,Digital,Irbid_South,0
C10140,2020-09-17,28.132696492972578,47.19904473945887,Residential,Analog,Irbid_West,0
C10239,2022-01-10,8.409682070772329,17.614523106158494,Residential,Analog,Irbid_East,0
C10023,2019-06-25,41.05460478289902,66.58190717434853,Residential,Digital,Center,0
C10171,2018-10-28,25.016958922461267,42.5254383836919,Residential,Smart,Center,0
C10230,2022-09-07,23.427492781400563,40.141239172100846,Residential,Analog,Irbid_South,1
C10322,2022-04-10,25.876903968297736,43.8153559524466,Residential,Analog,Center,0
C10292,2020-02-20,13.839752840285435,25.759629260428152,Residential,Analog,Irbid_South,0
C10406,2022-10-07,21.083595492770684,36.625393239156026,Residential,Smart,Irbid_South,0
C10308,2022-01-10,12.518037746905431,23.777056620358145,Residential,Digital,Irbid_East,0
C10090,2020-01-21,45.44256833264541,73.16385249896811,Commercial,Analog,Center,0
C10382,2018-05-01,57.71656331746607,91.5748449761991,Commercial,Analog,Irbid_West,0
C10445,2018-11-27,12.781624126700672,24.17243619005101,Residential,Smart,Irbid_East,0
C10474,2018-10-28,280.08246008894895,425.12369013342345,Industrial,Analog,Irbid_West,0
C10280,2021-07-14,0.760779776905138,6.141169665357707,Commercial,Digital,Irbid_East,1
C10373,2018-01-01,34.782979941380916,57.17446991207137,Commercial,Digital,Irbid_East,0
C10392,2019-12-22,50.23600992125573,80.35401488188359,Commercial,Analog,Irbid_West,0
C10048,2021-09-12,196.27605905803685,299.4140885870553,Commercial,Digital,Irbid_North,1
C10132,2020-02-20,18.15468998815844,32.232034982237664,Residential,Analog,Irbid_North,0
C10291,2018-07-30,40.94392928142768,66.41589392214152,Residential,Smart,Irbid_North,0
C10265,2018-11-27,79.72466988695048,124.58700483042571,Commercial,Digital,Irbid_North,0
C10064,2022-08-08,21.472668013526146,37.20900202028922,Residential,Digital,Irbid_North,0
C10264,2018-06-30,40.77227313224391,66.15840969836586,Residential,Analog,Irbid_East,0
C10365,2018-01-01,11.314540842141062,21.971811263211592,Residential,Analog,Irbid_West,0
C10104,2019-06-25,30.20015399160565,50.300230987408476,Residential,Analog,Center,0
C10489,2020-09-17,35.47532207964619,58.212983119469285,Residential,Digital,Center,0
C10069,2021-06-14,35.408296881402244,58.11244532210337,Residential,Analog,Center,0
C10356,2018-08-29,26.553531775584865,44.830297663377294,Residential,Digital,Irbid_East,0
C10012,2019-11-22,24.713730695836656,42.07059604375498,Residential,Analog,Irbid_West,0
C10299,2018-03-02,223.74347530730503,340.61521296095754,Industrial,Analog,Irbid_North,0
C10285,2022-10-07,39.949295727027845,64.92394359054177,Commercial,Analog,Irbid_West,0
C10411,2018-01-01,18.663179326831152,32.994768990246726,Residential,Analog,Irbid_West,0
C10022,2020-07-19,267.2010652718237,405.8015979077356,Industrial,Analog,Irbid_East,0
C10398,2018-12-27,17.78917172593143,31.683757588897144,Residential,Digital,Irbid_North,0
C10328,2019-05-26,30.94423248679325,51.416348730189874,Residential,Analog,Irbid_East,1
C10277,2019-08-24,35.44011293526693,58.160169402900394,Residential,Smart,Irbid_North,0
C10307,2018-05-01,13.159013748253296,24.738520622379944,Residential,Analog,Irbid_North,0
C10286,2019-01-26,10.864866717855787,21.297300076783678,Residential,Analog,Irbid_West,0
C10434,2018-08-29,77.59628217368876,121.39442326053315,Commercial,Analog,Irbid_South,0
C10201,2020-09-17,56.54927691558511,89.82391537337767,Commercial,Analog,Irbid_North,0
C10385,2019-04-26,14.83440119630829,27.251601794462434,Residential,Digital,Irbid_West,0
C10500,2020-09-17,,43.35763017764603,Residential,Analog,Irbid_South,0
C10179,2018-08-29,87.94497454412623,136.91746181618933,Commercial,Analog,Irbid_South,0
C10125,2018-11-27,8.396769819261575,17.59515472889236,Residential,Digital,Irbid_East,0
C10321,2018-07-30,30.05452491501323,50.08178737251984,Residential,Digital,Irbid_East,0
C10310,2020-12-16,9.328904274620111,18.993356411930165,Residential,Digital,Irbid_East,0
C10212,2021-08-13,26.10218358832148,44.15327538248222,Residential,Digital,Irbid_East,0
C10235,2021-02-14,69.31469975782825,108.97204963674238,Commercial,Digital,Center,0
C10374,2021-09-12,13.957314323814943,25.935971485722416,Residential,Analog,Irbid_West,0
C10121,2019-08-24,56.07482663206012,89.11223994809018,Commercial,Analog,Irbid_South,0
C10467,2022-05-10,,108.56037929173051,Commercial,Analog,Irbid_South,0
C10296,2019-04-26,27.848372623933283,46.77255893589992,Residential,Analog,Irbid_South,0
C10128,2021-09-12,20.54713085958923,35.82069628938385,Residential,Analog,Irbid_North,0
C10132,2021-05-15,29.983498572738313,49.97524785910747,Residential,Analog,Irbid_North,0
C10092,2019-02-25,21.138746539030166,36.70811980854525,Residential,Digital,Irbid_East,0
C10340,2018-12-27,27.177421945084177,45.766132917626265,Residential,Analog,Irbid_South,0
C10254,2018-01-01,144.49325616519553,221.7398842477933,Industrial,Analog,Irbid_South,0
C10218,2021-04-15,274.59152356099503,416.88728534149254,Industrial,Smart,Irbid_South,0
C10439,2018-01-31,19.035279020490698,33.55291853073605,Residential,Analog,Irbid_North,0
C10214,2022-01-10,15.099064507278966,27.648596760918448,Residential,Analog,Irbid_West,0
C10130,2021-08-13,67.41939286920038,106.12908930380057,Commercial,Analog,Center,0
C10024,2018-04-01,76.1960065856246,119.2940098784369,Commercial,Analog,Irbid_South,0
C10477,2018-07-30,15.851320372591148,28.776980558886724,Residential,Analog,Irbid_North,0
C10041,2021-05-15,26.705099747707706,45.05764962156156,Residential,Digital,Irbid_East,0
C10371,2022-07-09,59.14456910680786,93.71685366021178,Commercial,Analog,Irbid_East,0
C10116,2019-04-26,34.7537158748096,57.1305738122144,Residential,Analog,Irbid_East,0
C10400,2018-06-30,30.97741767844283,51.46612651766424,Residential,Digital,Center,0
C10214,2019-06-25,26.540468522397603,44.810702783596405,Residential,Analog,Irbid_West,0
C10253,2022-10-07,33.45477040120718,55.18215560181076,Residential,Analog,Irbid_East,0
C10331,2018-04-01,17.14106988246704,30.71160482370056,Residential,Analog,Irbid_East,0
C10195,2018-05-01,25.20574622508536,42.80861933762804,Residential,Analog,Irbid_North,1
C10231,2019-09-23,38.573999727835556,62.860999591753334,Residential,Digital,Irbid_West,0
C10406,2018-11-27,12.356208636013275,23.53431295401991,Residential,Smart,Irbid_South,0
C10237,2021-10-12,12.112115598063435,23.168173397095153,Residential,Analog,Irbid_West,0
C10325,2021-02-14,8.769560103353216,18.154340155029825,Residential,Analog,Irbid_East,0
C10164,2020-12-16,7.603536413525695,16.40530462028854,Residential,Analog,Irbid_East,0
C10386,2019-03-27,11.674197253806238,22.511295880709355,Residential,Analog,Irbid_South,0
C10208,2018-12-27,13.335372676143194,25.00305901421479,Residential,Analog,Center,0
C10137,2020-10-17,,108.39928613522007,Commercial,Analog,Irbid_East,0
C10357,2021-10-12,21.45166715077824,37.17750072616736,Residential,Digital,Irbid_East,0
C10093,2018-05-31,,160.59604623058755,Commercial,Analog,Irbid_South,0
C10113,2018-06-30,30.845745613037646,51.26861841955647,Residential,Digital,Irbid_West,1
C10268,2019-05-26,14.044411267942504,26.066616901913754,Residential,Digital,Irbid_East,0
C10308,2022-04-10,18.615852256961944,32.923778385442915,Residential,Digital,Irbid_East,0
C10008,2018-11-27,24.36969959426338,41.55454939139507,Residential,Smart,Irbid_North,0
C10403,2018-11-27,25.75094211642557,43.62641317463836,Residential,Digital,Irbid_North,0
C10188,2021-06-14,19.33460353554053,34.00190530331079,Residential,Analog,Irbid_South,0
C10141,2018-07-30,14.272084410041424,26.408126615062137,Residential,Digital,Irbid_South,1
C10046,2022-03-11,12.234950631786987,23.35242594768048,Residential,Analog,Irbid_South,0
C10129,2021-06-14,20.334370674043797,35.501556011065695,Residential,Smart,Irbid_East,0
C10145,2018-07-30,99.72464569302757,154.58696853954135,Commercial,Analog,Irbid_West,0
C10109,2020-04-20,14.162805866459342,26.244208799689012,Residential,Digital,Irbid_West,0
C10334,2021-02-14,16.16534100265027,29.248011503975405,Residential,Analog,Irbid_West,0
C10105,2018-10-28,170.58865757554128,260.88298636331194,Industrial,Digital,Irbid_North,0
C10032,2018-06-30,42.390993353438425,68.58649003015763,Residential,Digital,Irbid_South,0
C10065,2019-03-27,22.926096454005418,39.389144681008126,Residential,Analog,Irbid_North,0
C10127,2022-01-10,14.849189844873196,27.273784767309795,Residential,Analog,Irbid_West,0
C10003,2018-05-01,26.446242111356135,44.669363167034206,Residential,Analog,Irbid_West,0
C10008,2020-07-19,35.29342492235049,57.94013738352574,Residential,Smart,Irbid_North,0
C10154,2018-05-31,59.98196646624657,94.97294969936985,Commercial,Digital,Irbid_East,0
C10027,2021-10-12,36.13604734496826,59.20407101745239,Residential,Analog,Center,0
C10254,2020-05-20,221.14808685108454,336.7221302766268,Industrial,Analog,Irbid_South,0
C10382,2020-01-21,36.43958455759321,59.65937683638981,Commercial,Analog,Irbid_West,0
C10472,2018-03-02,37.967642548951034,61.95146382342655,Commercial,Analog,Irbid_South,0
C10372,2022-02-09,,23.60347909015986,Residential,Digital,Irbid_South,0
C10357,2019-09-23,23.933978537689867,40.9009678065348,Residential,Digital,Irbid_East,0
C10247,2021-12-11,7.698076852041115,16.547115278061675,Residential,Analog,Irbid_North,0
C10105,2021-11-11,162.35583897849554,248.53375846774333,Industrial,Digital,Irbid_North,0
C10350,2018-05-01,15.689972709001744,28.534959063502615,Residential,Digital,Irbid_North,0
C10431,2018-01-31,,30.90443311328324,Residential,Analog,Irbid_East,0
C10205,2019-09-23,22.571219204622814,38.85682880693422,Residential,Analog,Irbid_West,0
C10466,2020-09-17,17.484734174649827,31.227101261974738,Residential,Analog,Center,0
C10247,2018-10-28,15.137691718615685,27.706537577923527,Residential,Analog,Irbid_North,0
C10412,2019-07-25,26.58241099084409,44.87361648626613,Residential,Analog,Irbid_South,0
C10404,2020-01-21,35.84978926815162,58.77468390222742,Commercial,Smart,Irbid_South,0
C10111,2022-08-08,0.31809419966994595,5.477141299504919,Residential,Digital,Center,1
C10398,2022-08-08,29.829458119506768,49.74418717926015,Residential,Digital,Irbid_North,0
C10139,2021-08-13,118.94194097143209,183.41291145714814,Commercial,Digital,Center,0
C10364,2022-08-08,24.383743206803032,41.57561481020455,Residential,Analog,Irbid_East,0
C10210,2018-03-02,21.403291196393262,37.10493679458989,Residential,Digital,Irbid_North,0
C10194,2020-11-16,79.1800720944237,123.77010814163556,Commercial,Analog,Irbid_West,0
C10297,2021-06-14,42.93715846097058,69.40573769145587,Residential,Analog,Irbid_South,0
C10264,2020-07-19,40.08867998384842,65.13301997577264,Residential,Analog,Irbid_East,0
C10423,2018-05-01,88.53393231166942,137.8008984675041,Commercial,Analog,Center,0
C10419,2020-02-20,7.393785032857979,16.09067754928697,Residential,Analog,Irbid_West,0
C10035,2021-05-15,33.55403493019002,55.33105239528503,Residential,Digital,Irbid_East,0
C10349,2019-01-26,49.43357045705886,79.1503556855883,Commercial,Digital,Irbid_South,0
C10159,2022-10-07,12.81938408001082,24.22907612001623,Residential,Analog,Irbid_East,0
C10282,2022-04-10,18.593967009693124,32.89095051453968,Residential,Analog,Irbid_East,0
C10251,2020-07-19,48.88009670476655,78.32014505714983,Residential,Digital,Irbid_North,0
C10186,2020-08-18,29.01049485284704,48.515742279270555,Residential,Analog,Irbid_West,0
C10003,2022-02-09,14.760019647126992,27.140029470690486,Residential,Analog,Irbid_West,0
C10153,2018-05-31,17.786996098183135,31.6804941472747,Residential,Digital,Irbid_North,0
C10468,2018-07-30,39.972443479973876,64.9586652199608,Residential,Analog,Center,0
C10362,2018-09-28,93.87691755595066,145.815376333926,Commercial,Analog,Irbid_North,0
C10388,2019-03-27,26.329985249068272,44.49497787360241,Residential,Analog,Irbid_West,0
C10035,2022-02-09,15.385732006084618,28.078598009126928,Residential,Digital,Irbid_East,0
C10418,2018-09-28,42.15824057540503,68.23736086310754,Commercial,Analog,Irbid_North,0
C10370,2018-05-31,23.3710617611186,40.0565926416779,Residential,Digital,Irbid_West,0
C10408,2021-02-14,15.525959679404872,28.28893951910731,Residential,Analog,Irbid_South,0
C10335,2019-11-22,23.235168773949226,39.85275316092384,Residential,Analog,Irbid_South,0
C10274,2018-07-30,333.60247394131795,505.40371091197693,Industrial,Digital,Irbid_West,0
C10129,2018-10-28,14.331405701545869,26.497108552318803,Residential,Smart,Irbid_East,0
C10130,2022-04-10,516.7510952123205,82.51266428184807,Commercial,Analog,Center,0
C10485,2019-09-23,25.840271470402318,43.76040720560348,Residential,Digital,Irbid_West,0
C10470,2021-03-16,186.34448806324795,284.51673209487194,Industrial,Digital,Irbid_East,0
C10194,2019-12-22,62.90483469814369,99.35725204721552,Commercial,Analog,Irbid_West,0
C10338,2021-05-15,53.09348037177094,84.6402205576564,Commercial,Analog,Irbid_East,0
C10434,2019-08-24,83.87592549919613,130.8138882487942,Commercial,Analog,Irbid_South,0
C10362,2020-10-17,88.02333180323497,137.03499770485246,Commercial,Analog,Irbid_North,0
C10281,2019-10-23,21.76536948836831,37.64805423255247,Residential,Analog,Center,0
C10220,2020-06-19,91.93825176959595,142.90737765439394,Commercial,Digital,Irbid_North,0
C10349,2020-07-19,104.79662572340952,162.19493858511427,Commercial,Digital,Irbid_South,0
C10222,2020-11-16,60.045099925278535,95.06764988791781,Commercial,Analog,Irbid_West,0
C10059,2020-05-20,13.308104525079662,24.96215678761949,Residential,Analog,Irbid_South,0
C10344,2019-01-26,10.759307947392834,21.13896192108925,Residential,Analog,Center,0
C10158,2019-09-23,13.947696151598887,25.92154422739833,Residential,Analog,Irbid_North,0
C10302,2019-06-25,39.15544510310078,63.73316765465117,Residential,Digital,Irbid_East,1
C10220,2022-08-08,102.53061205365346,158.7959180804802,Commercial,Digital,Irbid_North,0
C10326,2021-01-15,27.120206471677587,45.68030970751638,Commercial,Analog,Irbid_South,0
C10333,2022-08-08,0.0,5.0,Residential,Digital,Irbid_South,1
C10295,2022-06-09,108.35807329888922,167.53710994833384,Commercial,Analog,Center,0
C10100,2022-10-07,31.928279185633897,52.892418778450846,Residential,Smart,Irbid_North,0
C10001,2018-04-01,26.752949630793015,45.129424446189525,Residential,Analog,Center,0
C10217,2018-01-01,43.9393023649788,70.9089535474682,Commercial,Analog,Irbid_South,1
C10028,2018-12-27,167.5257151022817,256.28857265342253,Industrial,Analog,Irbid_East,0
C10174,2018-07-30,15.057655761724542,27.586483642586813,Residential,Analog,Irbid_North,0
C10139,2022-08-08,105.65348861467344,163.48023292201015,Commercial,Digital,Center,0
C10309,2022-01-10,17.906940760113248,5.434311274243611,Residential,Smart,Irbid_South,1
C10343,2018-05-31,16.032786989449587,29.04918048417438,Residential,Analog,Irbid_West,0
C10419,2021-07-14,17.390160428367942,31.085240642551913,Residential,Analog,Irbid_West,0
C10277,2022-04-10,24.937777189441196,42.406665784161795,Residential,Smart,Irbid_North,0
C10371,2020-09-17,50.67210359571672,81.00815539357508,Commercial,Analog,Irbid_East,0
C10057,2020-09-17,104.6730007638518,162.0095011457777,Commercial,Analog,Irbid_East,0
C10213,2019-09-23,43.24678989578448,69.87018484367672,Residential,Digital,Irbid_East,0
C10008,2021-10-12,22.112273397481047,38.16841009622157,Residential,Smart,Irbid_North,0
C10315,2021-03-16,20.52814495109974,35.792217426649614,Residential,Analog,Irbid_North,0
C10455,2021-11-11,16.62813845249514,29.94220767874271,Residential,Digital,Irbid_East,0
C10179,2019-11-22,44.65494082992851,71.98241124489277,Commercial,Analog,Irbid_South,0
C10435,2022-02-09,13.644847156510377,25.467270734765563,Residential,Analog,Irbid_North,0
C10428,2020-02-20,11.847742213678407,22.77161332051761,Residential,Analog,Irbid_North,0
